well,depth,zone,sub_zone
2,2219.400000,B,1
2,2219.600000,B,1
2,2219.800000,B,1
2,2220.000000,B,1
2,2220.200000,B,1
2,2220.400000,B,2
2,2220.600000,B,2
2,2220.800000,B,2
2,2221.000000,B,2
2,2221.200000,B,2
2,2221.400000,B,2
2,2221.600000,B,2
2,2221.800000,B,2
2,2222.000000,B,2
2,2222.200000,B,1
2,2222.400000,B,1
2,2222.600000,B,1
2,2222.800000,B,1
2,2223.000000,B,1
2,2223.200000,B,1
2,2223.400000,B,1
2,2223.600000,B,1
2,2223.800000,B,1
2,2224.000000,B,1
2,2224.200000,B,1
2,2224.400000,B,1
2,2224.600000,B,1
2,2224.800000,B,1
2,2225.000000,B,1
2,2225.200000,B,1
2,2225.400000,B,1
3,1980.800000,B,1
3,1981.000000,B,1
3,1981.200000,B,1
3,1981.400000,B,1
3,1981.600000,B,1
3,1981.800000,B,1
3,1982.000000,B,1
3,1982.200000,B,1
3,1982.400000,B,1
3,1982.600000,B,1
3,1982.800000,B,1
3,1983.000000,B,1
3,1983.200000,B,1
3,1983.400000,B,1
3,1983.600000,B,1
3,1983.800000,B,1
3,1984.000000,B,1
3,1984.200000,B,1
3,1984.400000,B,1
3,1984.600000,B,1
3,1984.800000,B,1
3,1985.000000,B,1
3,1985.200000,B,1
3,1985.400000,B,1
3,1985.600000,B,1
3,1985.800000,B,1
3,1986.000000,B,1
3,1986.200000,B,1
3,1986.400000,B,1
3,1986.600000,B,1
3,1986.800000,B,1
3,1987.000000,B,1
3,1987.200000,B,1
3,1987.400000,B,1
3,1987.600000,B,1
3,1987.800000,B,1
3,1988.000000,B,1
3,1988.200000,B,1
3,1988.400000,B,1
3,1988.600000,B,1
3,1988.800000,B,1
3,1989.000000,B,1
3,1989.200000,B,1
3,1989.400000,B,1
3,1989.600000,B,1
3,1989.800000,B,1
3,1990.000000,B,1
3,1990.200000,B,1
3,1990.400000,B,1
3,1990.600000,B,1
3,1991.000000,B,1
3,1991.200000,B,1
3,1991.400000,B,1
3,1991.600000,B,1
3,1991.800000,B,1
3,1992.000000,B,1
3,1992.200000,B,2
3,1992.400000,B,2
3,1992.600000,B,2
3,1992.800000,B,2
3,1993.000000,B,2
3,1993.200000,B,2
3,1993.400000,B,1
3,1993.600000,B,1
3,1993.800000,B,1
3,1994.000000,B,1
3,1994.200000,B,1
3,1994.400000,B,1
3,1994.600000,B,1
3,1994.800000,B,1
3,1995.000000,B,1
3,1995.200000,B,1
3,1995.400000,B,1
3,1995.600000,B,1
3,1995.800000,B,1
3,1996.000000,B,1
3,1996.200000,B,1
3,1996.400000,B,1
3,1996.600000,B,1
3,1996.800000,B,1
3,1997.000000,B,1
3,1997.200000,B,1
3,1997.400000,B,1
3,1997.600000,B,1
3,1997.800000,B,1
3,1998.000000,B,1
3,1998.200000,B,1
3,1998.400000,B,1
3,1998.600000,B,2
3,1998.800000,B,2
3,1999.000000,B,2
3,1999.200000,B,2
3,1999.400000,B,2
3,1999.600000,B,2
3,1999.800000,B,2
3,2000.000000,B,2
3,2000.200000,B,2
3,2000.400000,B,2
3,2000.600000,B,2
3,2000.800000,B,2
3,2001.200000,B,1
3,2001.400000,B,1
3,2001.600000,B,1
3,2001.800000,B,1
3,2002.000000,B,1
3,2002.200000,B,1
3,2002.400000,B,1
3,2002.600000,B,1
3,2002.800000,B,1
3,2003.000000,B,1
3,2003.200000,B,1
3,2003.400000,B,1
3,2003.600000,B,1
3,2003.800000,B,1
3,2004.000000,B,1
3,2004.200000,B,1
3,2004.400000,B,1
3,2004.600000,B,1
3,2004.800000,B,1
3,2005.000000,B,1
3,2005.200000,B,1
3,2005.400000,B,1
3,2005.600000,B,1
3,2005.800000,B,1
3,2006.000000,B,2
3,2006.200000,B,2
3,2006.400000,B,2
3,2006.600000,B,2
3,2006.800000,B,2
3,2007.000000,B,2
3,2007.200000,B,2
3,2007.400000,B,2
3,2007.600000,B,2
3,2007.800000,B,2
3,2008.200000,B,2
3,2008.400000,B,2
3,2008.600000,B,2
3,2008.800000,B,1
3,2009.000000,B,1
3,2009.200000,B,1
3,2009.400000,B,1
3,2009.600000,B,1
3,2009.800000,B,1
3,2010.000000,B,1
3,2010.200000,B,1
3,2010.400000,B,1
3,2010.600000,B,1
3,2010.800000,B,1
3,2011.000000,B,1
3,2011.200000,B,1
3,2011.400000,B,1
3,2011.600000,B,1
3,2011.800000,B,1
3,2012.000000,B,1
3,2012.200000,B,1
3,2012.400000,B,1
3,2012.600000,B,1
3,2012.800000,B,1
3,2013.000000,B,1
3,2013.200000,B,1
3,2013.400000,B,1
3,2013.600000,B,1
3,2013.800000,B,1
3,2014.000000,B,1
3,2014.200000,B,1
3,2014.400000,B,1
3,2014.600000,B,1
3,2014.800000,B,1
3,2015.000000,B,1
3,2015.200000,B,1
3,2015.400000,B,1
3,2015.600000,B,1
3,2015.800000,B,1
3,2016.000000,B,1
3,2016.200000,B,1
3,2016.400000,B,1
3,2016.600000,B,1
3,2016.800000,B,1
3,2017.000000,B,1
3,2017.200000,B,1
3,2017.400000,B,1
3,2017.600000,B,1
3,2017.800000,B,1
3,2018.000000,B,1
3,2018.200000,B,1
3,2018.400000,B,1
3,2018.600000,B,1
3,2018.800000,B,2
3,2019.000000,B,2
3,2019.200000,B,2
3,2019.400000,B,2
3,2019.600000,B,2
3,2019.800000,B,2
3,2020.000000,B,2
3,2020.200000,B,2
3,2020.600000,B,2
3,2020.800000,B,2
3,2021.000000,B,2
3,2021.200000,B,1
3,2021.400000,B,1
3,2021.600000,B,1
3,2021.800000,B,1
3,2022.000000,B,1
3,2022.200000,B,1
3,2022.400000,B,1
3,2022.600000,B,1
3,2022.800000,B,1
3,2023.000000,B,1
3,2023.200000,B,2
3,2023.400000,B,2
3,2023.600000,B,2
3,2023.800000,B,2
3,2024.000000,B,2
3,2024.200000,B,2
3,2024.400000,B,2
3,2024.600000,B,2
3,2024.800000,B,2
3,2025.000000,B,2
3,2025.200000,B,2
3,2025.400000,B,2
3,2025.600000,B,2
3,2025.800000,B,2
3,2026.000000,B,2
3,2026.200000,B,2
3,2026.400000,B,2
3,2026.600000,B,2
3,2026.800000,B,2
3,2027.000000,B,2
3,2027.400000,B,2
3,2027.600000,B,2
3,2027.800000,B,2
3,2028.000000,B,2
3,2028.200000,B,2
3,2028.400000,B,2
3,2028.600000,B,2
3,2028.800000,B,2
3,2029.000000,B,2
3,2029.200000,B,2
3,2029.400000,B,2
3,2029.600000,B,2
3,2029.800000,B,2
3,2030.200000,B,2
3,2030.400000,B,2
3,2030.600000,B,2
3,2030.800000,B,2
3,2031.000000,B,2
3,2031.200000,B,2
3,2031.400000,B,2
3,2031.600000,B,2
3,2031.800000,B,2
3,2032.000000,B,2
3,2032.200000,B,2
3,2032.400000,B,2
3,2032.600000,B,1
3,2032.800000,B,1
3,2033.000000,B,1
3,2033.200000,B,1
3,2033.400000,B,1
3,2033.600000,B,1
3,2033.800000,B,1
3,2034.000000,B,1
3,2034.200000,B,1
3,2034.400000,B,1
3,2034.600000,B,1
3,2034.800000,B,1
3,2035.000000,B,1
3,2035.200000,B,1
3,2035.400000,B,1
3,2035.600000,B,1
3,2035.800000,B,1
3,2036.000000,B,1
3,2036.200000,B,1
3,2036.400000,B,1
3,2036.600000,B,1
3,2036.800000,B,1
3,2037.000000,B,1
3,2037.200000,B,1
3,2037.400000,B,1
3,2037.600000,B,1
3,2037.800000,B,1
3,2038.000000,B,1
3,2038.200000,B,1
3,2038.400000,B,1
3,2038.600000,B,1
3,2038.800000,B,1
3,2039.000000,B,1
3,2039.200000,B,1
3,2039.600000,B,1
3,2039.800000,B,1
3,2040.000000,B,1
3,2040.200000,B,2
3,2040.400000,B,2
3,2040.600000,B,2
3,2040.800000,B,2
3,2041.000000,B,2
3,2041.200000,B,2
3,2041.400000,B,2
3,2041.600000,B,2
3,2042.000000,B,2
3,2042.200000,B,1
3,2042.400000,B,1
3,2042.600000,B,1
3,2042.800000,B,1
3,2043.000000,B,1
3,2043.200000,B,1
3,2043.400000,B,1
3,2043.600000,B,1
3,2043.800000,B,1
3,2044.000000,B,1
3,2044.200000,B,1
3,2044.400000,B,1
3,2044.600000,B,1
3,2044.800000,B,1
3,2045.000000,B,1
3,2045.200000,B,2
3,2045.400000,B,2
3,2045.600000,B,2
3,2045.800000,B,2
3,2046.000000,B,2
3,2046.200000,B,2
3,2046.600000,B,2
3,2046.800000,B,2
3,2047.000000,B,2
3,2047.200000,B,2
3,2047.400000,B,2
3,2047.600000,B,2
3,2047.800000,B,2
3,2048.000000,B,2
3,2048.200000,B,2
3,2048.400000,B,2
3,2048.800000,B,2
3,2049.000000,B,2
3,2049.200000,B,2
3,2049.600000,B,1
3,2049.800000,B,1
3,2050.000000,B,1
3,2050.200000,B,1
3,2050.400000,B,1
3,2050.600000,B,1
3,2050.800000,B,1
3,2051.000000,B,1
3,2051.200000,B,1
3,2051.400000,B,1
3,2051.600000,B,1
3,2051.800000,B,1
3,2052.000000,B,2
3,2052.200000,B,2
3,2052.400000,B,2
3,2052.600000,B,2
3,2052.800000,B,2
3,2053.000000,B,2
3,2053.200000,B,2
3,2053.400000,B,2
3,2053.600000,B,2
3,2053.800000,B,2
3,2054.000000,B,2
3,2054.200000,B,2
3,2054.400000,B,2
3,2054.600000,B,2
3,2054.800000,B,2
3,2055.000000,B,2
3,2055.200000,B,2
3,2055.400000,B,2
3,2055.600000,B,2
3,2055.800000,B,2
3,2056.000000,B,2
3,2056.200000,B,2
3,2056.400000,B,2
3,2056.600000,B,2
3,2056.800000,B,2
3,2057.000000,B,2
3,2057.200000,B,2
3,2057.400000,B,2
3,2057.600000,B,2
3,2057.800000,B,2
3,2058.000000,B,2
3,2058.200000,B,2
3,2058.400000,B,2
3,2058.600000,B,2
3,2058.800000,B,1
3,2059.000000,B,1
3,2059.200000,B,1
3,2059.400000,B,1
3,2059.600000,B,1
3,2059.800000,B,1
3,2060.000000,B,1
3,2060.200000,B,1
3,2060.400000,B,1
3,2060.600000,B,1
3,2060.800000,B,1
3,2061.000000,B,1
3,2061.200000,B,1
3,2061.400000,B,1
3,2061.600000,B,1
3,2061.800000,B,1
3,2062.000000,B,1
3,2062.200000,B,1
3,2062.400000,B,1
3,2062.600000,B,1
3,2062.800000,B,1
3,2063.000000,B,1
3,2063.200000,B,1
3,2063.400000,B,1
3,2063.600000,B,1
3,2063.800000,B,1
3,2064.400000,B,1
3,2064.600000,B,1
3,2064.800000,B,1
3,2065.000000,B,1
4,2249.800000,B,2
4,2250.000000,B,2
4,2250.200000,B,2
4,2250.400000,B,2
4,2250.600000,B,2
4,2250.800000,B,2
4,2251.000000,B,2
4,2251.200000,B,2
4,2251.400000,B,2
4,2251.600000,B,2
4,2251.800000,B,2
4,2252.000000,B,2
4,2252.200000,B,2
4,2252.400000,B,2
4,2252.600000,B,1
4,2252.800000,B,1
4,2253.000000,B,1
4,2253.200000,B,1
4,2253.400000,B,1
4,2253.600000,B,1
4,2253.800000,B,1
4,2254.000000,B,1
4,2254.200000,B,1
4,2254.400000,B,1
4,2254.600000,B,1
4,2254.800000,B,1
4,2255.000000,B,1
4,2255.200000,B,1
4,2255.400000,B,1
4,2255.600000,B,1
4,2255.800000,B,1
4,2256.000000,B,1
4,2256.200000,B,1
4,2256.400000,B,1
4,2256.600000,B,1
4,2256.800000,B,1
4,2257.000000,B,1
4,2257.200000,B,1
4,2257.400000,B,1
4,2257.600000,B,1
4,2257.800000,B,1
4,2258.000000,B,1
4,2258.200000,B,1
4,2258.400000,B,1
4,2258.600000,B,1
4,2258.800000,B,1
4,2259.000000,B,1
4,2259.200000,B,1
4,2259.400000,B,1
4,2259.600000,B,1
4,2259.800000,B,1
4,2260.000000,B,1
4,2260.200000,B,1
4,2260.400000,B,1
4,2260.600000,B,1
4,2260.800000,B,1
4,2261.000000,B,1
4,2261.200000,B,1
4,2261.400000,B,1
4,2261.600000,B,1
4,2261.800000,B,1
4,2262.000000,B,1
4,2262.200000,B,1
4,2262.400000,B,1
4,2262.600000,B,1
4,2262.800000,B,1
4,2263.000000,B,1
4,2263.200000,B,1
4,2263.400000,B,1
4,2263.600000,B,1
4,2263.800000,B,1
4,2264.000000,B,1
4,2264.200000,B,1
4,2264.400000,B,1
4,2264.600000,B,2
4,2264.800000,B,2
4,2265.000000,B,2
4,2265.200000,B,2
4,2265.400000,B,2
4,2265.600000,B,2
4,2265.800000,B,2
4,2266.000000,B,2
4,2266.200000,B,2
4,2266.400000,B,2
4,2266.600000,B,2
4,2266.800000,B,2
4,2267.000000,B,2
4,2267.200000,B,2
4,2267.400000,B,2
4,2267.600000,B,1
4,2267.800000,B,1
4,2268.000000,B,1
4,2268.200000,B,1
4,2268.400000,B,1
4,2268.600000,B,1
4,2268.800000,B,1
4,2269.000000,B,1
4,2269.200000,B,1
4,2269.400000,B,1
4,2269.600000,B,1
4,2269.800000,B,1
4,2270.000000,B,1
4,2270.200000,B,1
4,2270.400000,B,1
4,2270.600000,B,1
4,2270.800000,B,1
4,2271.000000,B,1
4,2271.200000,B,1
4,2271.400000,B,1
4,2271.600000,B,1
4,2271.800000,B,1
4,2272.000000,B,1
4,2272.200000,B,1
4,2272.400000,B,1
4,2272.600000,B,1
4,2272.800000,B,1
4,2273.000000,B,1
4,2273.200000,B,1
4,2273.400000,B,1
4,2273.600000,B,1
4,2273.800000,B,1
4,2274.000000,B,1
4,2274.200000,B,1
4,2274.400000,B,1
4,2274.600000,B,1
4,2274.800000,B,1
4,2275.000000,B,1
4,2275.200000,B,1
4,2275.400000,B,1
4,2275.600000,B,1
4,2275.800000,B,1
4,2276.000000,B,1
4,2276.200000,B,2
4,2276.400000,B,2
4,2276.600000,B,2
4,2276.800000,B,2
4,2277.000000,B,2
4,2277.200000,B,2
4,2277.400000,B,2
4,2277.600000,B,2
4,2277.800000,B,2
4,2278.000000,B,2
4,2278.200000,B,2
4,2278.400000,B,2
4,2278.600000,B,2
4,2278.800000,B,2
4,2279.000000,B,2
4,2279.200000,B,2
4,2279.400000,B,2
4,2279.600000,B,2
4,2279.800000,B,2
4,2280.000000,B,2
4,2280.200000,B,2
4,2280.400000,B,2
4,2280.600000,B,1
4,2280.800000,B,1
4,2281.000000,B,1
4,2281.200000,B,1
4,2281.400000,B,1
4,2281.600000,B,1
4,2281.800000,B,1
4,2282.000000,B,1
4,2282.200000,B,1
4,2282.400000,B,1
4,2282.600000,B,1
4,2282.800000,B,1
4,2283.000000,B,2
4,2283.200000,B,2
4,2283.400000,B,2
4,2283.600000,B,2
4,2283.800000,B,2
4,2284.000000,B,2
4,2284.200000,B,2
4,2284.400000,B,2
4,2284.600000,B,2
4,2284.800000,B,2
4,2285.000000,B,2
4,2285.200000,B,2
4,2285.400000,B,2
4,2285.600000,B,2
4,2285.800000,B,2
4,2286.000000,B,2
4,2286.200000,B,2
4,2286.400000,B,2
4,2286.600000,B,2
4,2286.800000,B,2
4,2287.000000,B,2
4,2287.200000,B,2
4,2287.400000,B,2
4,2287.600000,B,2
4,2287.800000,B,2
4,2288.000000,B,2
4,2288.200000,B,2
4,2288.400000,B,1
4,2288.600000,B,1
4,2288.800000,B,1
4,2289.000000,B,1
4,2289.200000,B,1
4,2289.400000,B,1
4,2289.600000,B,1
4,2289.800000,B,1
4,2290.000000,B,1
4,2290.200000,B,1
4,2290.400000,B,1
4,2290.600000,B,1
4,2290.800000,B,1
4,2291.000000,B,1
4,2291.200000,B,1
4,2291.400000,B,1
4,2291.600000,B,1
4,2291.800000,B,2
4,2292.000000,B,2
4,2292.200000,B,2
4,2292.400000,B,2
4,2292.600000,B,2
4,2292.800000,B,2
4,2293.000000,B,2
4,2293.200000,B,2
4,2293.400000,B,2
4,2293.600000,B,2
4,2293.800000,B,2
4,2294.000000,B,1
4,2294.200000,B,1
4,2294.400000,B,1
4,2294.600000,B,1
4,2294.800000,B,1
4,2295.000000,B,1
4,2295.200000,B,1
4,2295.400000,B,1
4,2295.600000,B,1
4,2295.800000,B,1
4,2296.000000,B,1
4,2296.200000,B,1
4,2296.400000,B,1
4,2296.600000,B,1
4,2296.800000,B,1
4,2297.000000,B,1
4,2297.200000,B,1
4,2297.400000,B,1
4,2297.600000,B,1
4,2297.800000,B,1
4,2298.000000,B,1
4,2298.200000,B,1
4,2298.400000,B,1
4,2298.600000,B,1
4,2298.800000,B,1
4,2299.000000,B,1
4,2299.200000,B,1
4,2299.400000,B,1
4,2299.600000,B,1
4,2299.800000,B,1
4,2300.000000,B,1
4,2300.200000,B,1
4,2300.400000,B,1
4,2300.600000,B,1
4,2300.800000,B,1
4,2301.000000,B,1
4,2301.200000,B,2
4,2301.400000,B,2
4,2301.600000,B,2
4,2301.800000,B,2
4,2302.000000,B,2
4,2302.200000,B,2
4,2302.400000,B,2
4,2302.600000,B,2
4,2302.800000,B,2
4,2303.000000,B,2
4,2303.200000,B,2
4,2303.400000,B,2
4,2303.600000,B,2
4,2303.800000,B,2
4,2304.000000,B,2
4,2304.200000,B,2
4,2304.400000,B,1
4,2304.600000,B,1
4,2304.800000,B,1
4,2305.000000,B,1
4,2305.200000,B,1
4,2305.400000,B,1
4,2305.600000,B,1
4,2305.800000,B,1
4,2306.000000,B,1
4,2306.200000,B,1
4,2306.400000,B,1
4,2306.600000,B,1
4,2306.800000,B,1
4,2307.000000,B,1
4,2307.200000,B,1
4,2307.400000,B,1
4,2307.600000,B,1
4,2307.800000,B,1
4,2308.000000,B,1
4,2308.200000,B,1
4,2308.400000,B,1
4,2308.600000,B,1
4,2308.800000,B,1
4,2309.000000,B,1
4,2309.200000,B,1
4,2309.400000,B,1
4,2309.600000,B,1
4,2309.800000,B,1
4,2310.000000,B,1
4,2310.200000,B,1
4,2310.400000,B,1
4,2310.600000,B,1
4,2310.800000,B,1
4,2311.000000,B,1
4,2311.200000,B,1
4,2311.400000,B,1
4,2311.600000,B,1
4,2311.800000,B,1
4,2312.000000,B,2
4,2312.200000,B,2
4,2312.400000,B,2
4,2312.600000,B,2
4,2312.800000,B,2
4,2313.000000,B,2
4,2313.200000,B,2
4,2313.400000,B,2
4,2313.600000,B,2
4,2313.800000,B,2
4,2314.000000,B,2
4,2314.200000,B,2
4,2314.400000,B,1
4,2314.600000,B,1
4,2314.800000,B,1
4,2315.000000,B,1
4,2315.200000,B,1
4,2315.400000,B,1
4,2315.600000,B,1
4,2315.800000,B,1
4,2316.000000,B,1
4,2316.200000,B,1
4,2316.400000,B,1
4,2316.600000,B,1
4,2316.800000,B,1
4,2317.000000,B,1
4,2317.200000,B,1
4,2317.400000,B,1
4,2317.600000,B,1
4,2317.800000,B,1
4,2318.000000,B,1
4,2318.200000,B,2
4,2318.400000,B,2
4,2318.600000,B,2
4,2318.800000,B,2
4,2319.000000,B,2
4,2319.200000,B,2
4,2319.400000,B,2
4,2319.600000,B,2
4,2319.800000,B,2
4,2320.000000,B,2
4,2320.200000,B,2
4,2320.400000,B,2
4,2320.600000,B,1
4,2320.800000,B,1
4,2321.000000,B,1
4,2321.200000,B,1
4,2321.400000,B,1
4,2321.600000,B,1
4,2321.800000,B,1
4,2322.000000,B,1
4,2322.200000,B,2
4,2322.400000,B,2
4,2322.600000,B,2
4,2322.800000,B,2
4,2323.000000,B,2
4,2323.200000,B,2
4,2323.400000,B,1
4,2323.600000,B,1
4,2323.800000,B,1
4,2324.000000,B,1
4,2324.200000,B,1
4,2324.400000,B,1
4,2324.600000,B,1
4,2324.800000,B,1
4,2325.000000,B,1
4,2325.200000,B,1
4,2325.400000,B,1
4,2325.600000,B,1
4,2325.800000,B,1
4,2326.000000,B,1
4,2326.200000,B,1
4,2326.400000,B,1
4,2326.600000,B,1
4,2326.800000,B,1
4,2327.000000,B,1
4,2327.200000,B,1
4,2327.400000,B,1
4,2327.600000,B,1
4,2327.800000,B,1
4,2328.000000,B,1
4,2328.200000,B,1
4,2328.400000,B,1
4,2328.600000,B,1
4,2328.800000,B,1
4,2329.000000,B,1
4,2329.200000,B,1
4,2329.400000,B,1
4,2329.600000,B,1
4,2329.800000,B,1
4,2330.000000,B,1
4,2330.200000,B,2
4,2330.400000,B,2
4,2330.600000,B,2
4,2330.800000,B,2
4,2331.000000,B,2
4,2331.200000,B,2
4,2331.400000,B,2
4,2331.600000,B,2
4,2331.800000,B,2
4,2332.000000,B,2
4,2332.200000,B,2
4,2332.400000,B,2
4,2332.600000,B,2
4,2332.800000,B,2
4,2333.000000,B,2
4,2333.200000,B,2
4,2333.400000,B,2
4,2333.600000,B,2
4,2333.800000,B,2
4,2334.000000,B,2
4,2334.200000,B,1
4,2334.400000,B,1
4,2334.600000,B,1
4,2334.800000,B,1
4,2335.000000,B,1
4,2335.200000,B,1
4,2335.400000,B,1
4,2335.600000,B,1
4,2335.800000,B,1
4,2336.000000,B,1
4,2336.200000,B,1
4,2336.400000,B,1
4,2336.600000,B,1
4,2336.800000,B,1
4,2337.000000,B,1
4,2337.200000,B,1
4,2337.400000,B,1
4,2337.600000,B,2
4,2337.800000,B,2
4,2338.000000,B,2
4,2338.200000,B,2
4,2338.400000,B,2
4,2338.600000,B,2
4,2338.800000,B,1
4,2339.000000,B,1
4,2339.200000,B,1
4,2339.400000,B,1
4,2339.600000,B,1
4,2339.800000,B,1
4,2340.000000,B,1
4,2340.200000,B,1
4,2340.400000,B,1
4,2340.600000,B,1
4,2340.800000,B,1
4,2341.000000,B,1
4,2341.200000,B,1
4,2341.400000,B,1
4,2341.600000,B,1
4,2341.800000,B,1
4,2342.000000,B,1
4,2342.200000,B,1
4,2342.400000,B,1
4,2342.600000,B,1
4,2342.800000,B,1
4,2343.000000,B,1
4,2343.200000,B,1
4,2343.400000,B,1
4,2343.600000,B,1
4,2343.800000,B,1
4,2344.000000,B,1
4,2344.200000,B,1
4,2344.400000,B,1
4,2344.600000,B,1
4,2344.800000,B,1
4,2345.000000,B,1
4,2345.200000,B,1
4,2345.400000,B,1
4,2345.600000,B,1
4,2345.800000,B,1
4,2346.000000,B,1
4,2346.200000,B,1
4,2346.400000,B,1
5,2082.500000,B,1
5,2083.000000,B,1
5,2083.500000,B,1
5,2084.000000,B,1
5,2084.500000,B,1
5,2085.000000,B,1
5,2085.500000,B,1
5,2086.000000,B,1
5,2086.500000,B,1
5,2087.000000,B,1
5,2087.500000,B,1
5,2088.000000,B,1
5,2088.500000,B,1
5,2089.000000,B,1
5,2089.500000,B,1
5,2090.000000,B,1
5,2090.500000,B,1
5,2091.000000,B,1
5,2091.500000,B,1
5,2092.000000,B,1
5,2092.500000,B,1
5,2093.000000,B,1
5,2093.500000,B,1
5,2094.000000,B,1
5,2094.500000,B,1
5,2095.000000,B,1
5,2095.500000,B,1
5,2096.000000,B,1
5,2096.500000,B,1
5,2097.000000,B,1
5,2097.500000,B,1
5,2098.000000,B,2
5,2098.500000,B,2
5,2099.000000,B,2
5,2099.500000,B,2
5,2100.000000,B,2
5,2100.500000,B,2
5,2101.000000,B,2
5,2101.500000,B,2
5,2102.000000,B,2
5,2102.500000,B,2
5,2103.000000,B,2
5,2103.500000,B,2
5,2104.000000,B,2
5,2104.500000,B,2
5,2105.000000,B,2
5,2105.500000,B,2
5,2106.000000,B,2
5,2106.500000,B,2
5,2107.000000,B,2
5,2107.500000,B,2
5,2108.000000,B,2
5,2108.500000,B,2
5,2109.000000,B,2
5,2109.500000,B,2
5,2110.000000,B,2
5,2110.500000,B,2
5,2111.000000,B,2
5,2111.500000,B,2
5,2112.000000,B,2
5,2112.500000,B,2
5,2113.000000,B,2
5,2113.500000,B,2
5,2114.000000,B,2
5,2114.500000,B,2
5,2115.000000,B,2
5,2115.500000,B,2
5,2116.000000,B,2
5,2116.500000,B,2
5,2117.000000,B,2
5,2117.500000,B,2
5,2118.000000,B,2
5,2118.500000,B,2
5,2119.000000,B,2
5,2119.500000,B,2
5,2120.000000,B,2
5,2120.500000,B,2
5,2121.000000,B,2
5,2121.500000,B,2
5,2122.000000,B,2
5,2122.500000,B,2
5,2123.000000,B,2
5,2123.500000,B,2
5,2124.000000,B,2
5,2124.500000,B,2
5,2125.000000,B,2
5,2125.500000,B,2
5,2126.000000,B,2
5,2126.500000,B,2
5,2127.000000,B,2
5,2127.500000,B,2
5,2128.000000,B,2
5,2128.500000,B,2
5,2129.000000,B,2
5,2129.500000,B,2
5,2130.000000,B,2
5,2130.500000,B,2
5,2131.000000,B,2
5,2131.500000,B,2
5,2132.000000,B,2
5,2132.500000,B,2
5,2133.000000,B,2
5,2133.500000,B,2
5,2134.000000,B,2
5,2134.500000,B,2
5,2135.000000,B,1
5,2135.500000,B,1
5,2136.000000,B,1
5,2136.500000,B,1
5,2137.000000,B,1
5,2137.500000,B,1
5,2138.000000,B,1
5,2138.500000,B,1
5,2139.000000,B,1
5,2139.500000,B,1
5,2140.000000,B,1
5,2140.500000,B,1
5,2141.000000,B,1
5,2141.500000,B,1
5,2142.000000,B,1
5,2142.500000,B,1
5,2143.000000,B,1
5,2143.500000,B,1
5,2144.000000,B,1
5,2144.500000,B,1
5,2145.000000,B,1
5,2145.500000,B,1
5,2146.000000,B,1
5,2146.500000,B,1
5,2147.000000,B,1
5,2147.500000,B,1
5,2148.000000,B,2
5,2148.500000,B,2
5,2149.000000,B,2
5,2149.500000,B,2
5,2150.000000,B,2
5,2150.500000,B,2
5,2151.000000,B,2
5,2151.500000,B,2
5,2152.000000,B,2
5,2152.500000,B,2
5,2153.000000,B,2
5,2153.500000,B,2
5,2154.000000,B,2
5,2154.500000,B,2
5,2155.000000,B,2
5,2155.500000,B,2
5,2156.000000,B,1
5,2156.500000,B,1
5,2157.000000,B,1
5,2157.500000,B,1
5,2158.000000,B,1
5,2158.500000,B,1
5,2159.000000,B,1
5,2159.500000,B,1
5,2160.000000,B,1
5,2160.500000,B,1
5,2161.000000,B,1
5,2161.500000,B,1
5,2162.000000,B,1
5,2162.500000,B,1
6,1925.800000,B,2
6,1926.000000,B,2
6,1926.200000,B,2
6,1926.400000,B,2
6,1926.600000,B,2
6,1926.800000,B,2
6,1927.000000,B,2
6,1927.200000,B,2
6,1927.400000,B,1
6,1927.600000,B,1
6,1927.800000,B,1
6,1928.000000,B,1
6,1928.200000,B,1
6,1928.400000,B,1
6,1928.600000,B,1
6,1928.800000,B,1
6,1929.000000,B,1
6,1929.200000,B,1
6,1929.400000,B,1
6,1929.600000,B,1
6,1929.800000,B,1
6,1930.000000,B,1
6,1930.200000,B,1
6,1930.400000,B,1
6,1930.600000,B,1
6,1930.800000,B,1
6,1931.000000,B,1
6,1931.200000,B,1
6,1931.400000,B,1
6,1931.600000,B,1
6,1931.800000,B,1
6,1932.000000,B,1
6,1932.200000,B,1
6,1932.400000,B,1
6,1932.600000,B,1
6,1932.800000,B,1
6,1933.000000,B,1
6,1933.200000,B,1
6,1933.400000,B,1
6,1933.600000,B,1
6,1933.800000,B,1
6,1934.000000,B,1
6,1934.200000,B,1
6,1934.400000,B,1
6,1934.600000,B,1
6,1934.800000,B,1
6,1935.000000,B,1
6,1935.200000,B,1
6,1935.400000,B,1
6,1935.600000,B,1
6,1935.800000,B,1
6,1936.000000,B,1
6,1936.200000,B,1
6,1936.400000,B,1
6,1936.600000,B,1
6,1936.800000,B,1
6,1937.000000,B,1
6,1937.200000,B,1
6,1937.400000,B,1
6,1937.600000,B,1
6,1937.800000,B,1
6,1938.000000,B,2
6,1938.200000,B,2
6,1938.400000,B,2
6,1938.600000,B,2
6,1938.800000,B,2
6,1939.000000,B,2
6,1939.200000,B,2
6,1939.400000,B,2
6,1939.600000,B,2
6,1939.800000,B,2
6,1940.000000,B,2
6,1940.200000,B,1
6,1940.400000,B,1
6,1940.600000,B,1
6,1940.800000,B,1
6,1941.000000,B,1
6,1941.200000,B,2
6,1941.400000,B,2
6,1941.600000,B,2
